DIST,4,AN0,020A,0.00,0.00,0.00,0.62,AN1,1C17,2.15,0.00,0.00,2.18,AN2,8B08,0.00,3.00,0.00,3.18,AN3,5985,2.15,3.00,0.00,3.18,POS,0.07,0.41,0.08,73
DIST,4,AN0,020A,0.00,0.00,0.00,0.27,AN1,1C17,2.15,0.00,0.00,1.70,AN2,8B08,0.00,3.00,0.00,3.08,AN3,5985,2.15,3.00,0.00,3.12,POS,0.13,0.37,0.13,43
DIST,4,AN0,020A,0.00,0.00,0.00,0.40,AN1,1C17,2.15,0.00,0.00,1.68,AN2,8B08,0.00,3.00,0.00,3.07,AN3,5985,2.15,3.00,0.00,3.21,POS,0.19,0.33,0.15,69
DIST,4,AN0,020A,0.00,0.00,0.00,0.38,AN1,1C17,2.15,0.00,0.00,1.89,AN2,8B08,0.00,3.00,0.00,3.33,AN3,5985,2.15,3.00,0.00,3.08,POS,0.18,0.36,0.20,64
DIST,4,AN0,020A,0.00,0.00,0.00,0.44,AN1,1C17,2.15,0.00,0.00,2.03,AN2,8B08,0.00,3.00,0.00,3.17,AN3,5985,2.15,3.00,0.00,3.13,POS,0.16,0.39,0.19,74
DIST,4,AN0,020A,0.00,0.00,0.00,0.55,AN1,1C17,2.15,0.00,0.00,1.61,AN2,8B08,0.00,3.00,0.00,3.13,AN3,5985,2.15,3.00,0.00,3.48,POS,0.24,0.26,0.24,58
DIST,4,AN0,020A,0.00,0.00,0.00,0.58,AN1,1C17,2.15,0.00,0.00,1.50,AN2,8B08,0.00,3.00,0.00,3.41,AN3,5985,2.15,3.00,0.00,4.22,POS,0.31,0.03,0.25,72
DIST,4,AN0,020A,0.00,0.00,0.00,0.55,AN1,1C17,2.15,0.00,0.00,1.62,AN2,8B08,0.00,3.00,0.00,3.35,AN3,5985,2.15,3.00,0.00,4.10,POS,0.35,-0.08,0.21,64
DIST,4,AN0,020A,0.00,0.00,0.00,0.47,AN1,1C17,2.15,0.00,0.00,1.73,AN2,8B08,0.00,3.00,0.00,3.34,AN3,5985,2.15,3.00,0.00,4.29,POS,0.36,-0.17,0.18,65
DIST,4,AN0,020A,0.00,0.00,0.00,0.45,AN1,1C17,2.15,0.00,0.00,1.80,AN2,8B08,0.00,3.00,0.00,3.22,AN3,5985,2.15,3.00,0.00,4.35,POS,0.36,-0.17,0.18,72
DIST,4,AN0,020A,0.00,0.00,0.00,0.59,AN1,1C17,2.15,0.00,0.00,1.68,AN2,8B08,0.00,3.00,0.00,3.12,AN3,5985,2.15,3.00,0.00,3.70,POS,0.39,-0.15,0.21,73
DIST,4,AN0,020A,0.00,0.00,0.00,0.61,AN1,1C17,2.15,0.00,0.00,1.87,AN2,8B08,0.00,3.00,0.00,3.20,AN3,5985,2.15,3.00,0.00,3.99,POS,0.38,-0.15,0.28,42
DIST,4,AN0,020A,0.00,0.00,0.00,0.67,AN1,1C17,2.15,0.00,0.00,1.41,AN2,8B08,0.00,3.00,0.00,3.24,AN3,5985,2.15,3.00,0.00,4.31,POS,0.46,-0.18,0.27,75
DIST,4,AN0,020A,0.00,0.00,0.00,0.73,AN1,1C17,2.15,0.00,0.00,2.07,AN2,8B08,0.00,3.00,0.00,3.12,AN3,5985,2.15,3.00,0.00,4.32,POS,0.39,-0.14,0.38,28
DIST,4,AN0,020A,0.00,0.00,0.00,0.62,AN1,1C17,2.15,0.00,0.00,1.68,AN2,8B08,0.00,3.00,0.00,2.62,AN3,5985,2.15,3.00,0.00,4.19,POS,0.41,-0.02,0.39,36
DIST,4,AN0,020A,0.00,0.00,0.00,0.62,AN1,1C17,2.15,0.00,0.00,1.55,AN2,8B08,0.00,3.00,0.00,2.55,AN3,5985,2.15,3.00,0.00,4.19,POS,0.45,0.09,0.34,58
DIST,4,AN0,020A,0.00,0.00,0.00,0.56,AN1,1C17,2.15,0.00,0.00,1.99,AN2,8B08,0.00,3.00,0.00,3.34,AN3,5985,2.15,3.00,0.00,4.03,POS,0.39,-0.01,0.36,63
DIST,4,AN0,020A,0.00,0.00,0.00,0.60,AN1,1C17,2.15,0.00,0.00,2.74,AN2,8B08,0.00,3.00,0.00,3.37,AN3,5985,2.15,3.00,0.00,3.58,POS,0.47,-0.18,0.22,73
DIST,4,AN0,020A,0.00,0.00,0.00,0.62,AN1,1C17,2.15,0.00,0.00,2.21,AN2,8B08,0.00,3.00,0.00,3.37,AN3,5985,2.15,3.00,0.00,4.25,POS,0.36,-0.22,0.30,65
DIST,4,AN0,020A,0.00,0.00,0.00,0.62,AN1,1C17,2.15,0.00,0.00,2.22,AN2,8B08,0.00,3.00,0.00,3.33,AN3,5985,2.15,3.00,0.00,4.18,POS,0.27,-0.24,0.36,59
DIST,4,AN0,020A,0.00,0.00,0.00,0.60,AN1,1C17,2.15,0.00,0.00,2.34,AN2,8B08,0.00,3.00,0.00,3.38,AN3,5985,2.15,3.00,0.00,4.20,POS,0.18,-0.26,0.39,68
DIST,4,AN0,020A,0.00,0.00,0.00,0.61,AN1,1C17,2.15,0.00,0.00,2.37,AN2,8B08,0.00,3.00,0.00,3.34,AN3,5985,2.15,3.00,0.00,4.18,POS,0.10,-0.27,0.42,62
DIST,4,AN0,020A,0.00,0.00,0.00,0.61,AN1,1C17,2.15,0.00,0.00,2.31,AN2,8B08,0.00,3.00,0.00,3.35,AN3,5985,2.15,3.00,0.00,4.28,POS,0.05,-0.28,0.44,63
DIST,4,AN0,020A,0.00,0.00,0.00,0.59,AN1,1C17,2.15,0.00,0.00,2.22,AN2,8B08,0.00,3.00,0.00,3.35,AN3,5985,2.15,3.00,0.00,4.23,POS,0.04,-0.29,0.46,65
DIST,4,AN0,020A,0.00,0.00,0.00,0.62,AN1,1C17,2.15,0.00,0.00,2.22,AN2,8B08,0.00,3.00,0.00,3.29,AN3,5985,2.15,3.00,0.00,4.15,POS,0.04,-0.28,0.49,54
DIST,4,AN0,020A,0.00,0.00,0.00,0.68,AN1,1C17,2.15,0.00,0.00,2.31,AN2,8B08,0.00,3.00,0.00,3.32,AN3,5985,2.15,3.00,0.00,4.22,POS,0.01,-0.27,0.52,55
DIST,4,AN0,020A,0.00,0.00,0.00,0.63,AN1,1C17,2.15,0.00,0.00,1.43,AN2,8B08,0.00,3.00,0.00,3.32,AN3,5985,2.15,3.00,0.00,4.24,POS,0.16,-0.32,0.47,64
DIST,4,AN0,020A,0.00,0.00,0.00,0.64,AN1,1C17,2.15,0.00,0.00,1.76,AN2,8B08,0.00,3.00,0.00,3.28,AN3,5985,2.15,3.00,0.00,4.17,POS,0.24,-0.29,0.45,52
DIST,4,AN0,020A,0.00,0.00,0.00,0.64,AN1,1C17,2.15,0.00,0.00,2.21,AN2,8B08,0.00,3.00,0.00,3.28,AN3,5985,2.15,3.00,0.00,4.25,POS,0.19,-0.28,0.49,51
DIST,4,AN0,020A,0.00,0.00,0.00,0.65,AN1,1C17,2.15,0.00,0.00,3.58,AN2,8B08,0.00,3.00,0.00,3.40,AN3,5985,2.15,3.00,0.00,4.13,POS,0.09,-0.30,0.24,67
DIST,4,AN0,020A,0.00,0.00,0.00,0.76,AN1,1C17,2.15,0.00,0.00,1.50,AN2,8B08,0.00,3.00,0.00,2.65,AN3,5985,2.15,3.00,0.00,4.12,POS,0.23,-0.13,0.29,47
DIST,4,AN0,020A,0.00,0.00,0.00,0.63,AN1,1C17,2.15,0.00,0.00,1.53,AN2,8B08,0.00,3.00,0.00,3.20,AN3,5985,2.15,3.00,0.00,4.16,POS,0.32,-0.16,0.31,60
DIST,4,AN0,020A,0.00,0.00,0.00,0.70,AN1,1C17,2.15,0.00,0.00,1.50,AN2,8B08,0.00,3.00,0.00,3.23,AN3,5985,2.15,3.00,0.00,4.08,POS,0.40,-0.16,0.27,79
