DIST,4,AN0,1C17,2.15,0.00,0.00,1.71,AN1,020A,0.00,0.00,0.00,1.82,AN2,5985,2.15,3.00,0.00,2.45,AN3,8B08,0.00,3.00,0.00,1.90,POS,1.16,1.25,-0.49,87
DIST,4,AN0,1C17,2.15,0.00,0.00,1.78,AN1,020A,0.00,0.00,0.00,1.83,AN2,5985,2.15,3.00,0.00,2.93,AN3,8B08,0.00,3.00,0.00,2.02,POS,1.15,1.28,-0.48,88
DIST,4,AN0,1C17,2.15,0.00,0.00,1.73,AN1,020A,0.00,0.00,0.00,1.85,AN2,5985,2.15,3.00,0.00,2.06,AN3,8B08,0.00,3.00,0.00,2.09,POS,1.15,1.29,-0.51,78
DIST,4,AN0,1C17,2.15,0.00,0.00,1.57,AN1,020A,0.00,0.00,0.00,1.80,AN2,5985,2.15,3.00,0.00,2.51,AN3,8B08,0.00,3.00,0.00,2.08,POS,1.18,1.29,-0.52,80
DIST,4,AN0,1C17,2.15,0.00,0.00,1.72,AN1,020A,0.00,0.00,0.00,1.78,AN2,5985,2.15,3.00,0.00,1.71,AN3,8B08,0.00,3.00,0.00,2.04,POS,1.23,1.30,-0.26,79
DIST,4,AN0,1C17,2.15,0.00,0.00,1.37,AN1,020A,0.00,0.00,0.00,1.77,AN2,5985,2.15,3.00,0.00,1.79,AN3,8B08,0.00,3.00,0.00,2.29,POS,1.27,1.28,-0.35,73
DIST,4,AN0,1C17,2.15,0.00,0.00,1.34,AN1,020A,0.00,0.00,0.00,1.80,AN2,5985,2.15,3.00,0.00,1.81,AN3,8B08,0.00,3.00,0.00,1.82,POS,1.32,1.33,-0.30,91
DIST,4,AN0,1C17,2.15,0.00,0.00,1.52,AN1,5985,2.15,3.00,0.00,1.72,AN2,020A,0.00,0.00,0.00,1.82,AN3,8B08,0.00,3.00,0.00,2.01,POS,1.33,1.35,-0.20,94
DIST,4,AN0,1C17,2.15,0.00,0.00,1.34,AN1,5985,2.15,3.00,0.00,1.78,AN2,020A,0.00,0.00,0.00,1.82,AN3,8B08,0.00,3.00,0.00,1.99,POS,1.32,1.32,-0.08,90
DIST,4,AN0,1C17,2.15,0.00,0.00,1.39,AN1,020A,0.00,0.00,0.00,1.82,AN2,5985,2.15,3.00,0.00,1.84,AN3,8B08,0.00,3.00,0.00,2.10,POS,1.32,1.30,0.09,75
DIST,4,AN0,1C17,2.15,0.00,0.00,1.52,AN1,020A,0.00,0.00,0.00,1.81,AN2,5985,2.15,3.00,0.00,1.76,AN3,8B08,0.00,3.00,0.00,2.00,POS,1.32,1.32,0.01,93
DIST,4,AN0,1C17,2.15,0.00,0.00,1.34,AN1,020A,0.00,0.00,0.00,1.84,AN2,5985,2.15,3.00,0.00,1.81,AN3,8B08,0.00,3.00,0.00,1.90,POS,1.28,1.29,0.14,82
DIST,4,AN0,1C17,2.15,0.00,0.00,1.82,AN1,020A,0.00,0.00,0.00,1.81,AN2,5985,2.15,3.00,0.00,2.39,AN3,8B08,0.00,3.00,0.00,2.21,POS,1.23,1.27,-0.09,67
DIST,4,AN0,1C17,2.15,0.00,0.00,1.33,AN1,020A,0.00,0.00,0.00,1.78,AN2,5985,2.15,3.00,0.00,1.80,AN3,8B08,0.00,3.00,0.00,2.64,POS,1.28,1.26,-0.22,72
DIST,4,AN0,1C17,2.15,0.00,0.00,1.33,AN1,020A,0.00,0.00,0.00,1.85,AN2,5985,2.15,3.00,0.00,1.85,AN3,8B08,0.00,3.00,0.00,2.13,POS,1.30,1.24,-0.03,75
DIST,4,AN0,1C17,2.15,0.00,0.00,1.53,AN1,020A,0.00,0.00,0.00,1.85,AN2,5985,2.15,3.00,0.00,1.77,AN3,8B08,0.00,3.00,0.00,2.27,POS,1.31,1.27,-0.12,86
DIST,4,AN0,1C17,2.15,0.00,0.00,1.54,AN1,020A,0.00,0.00,0.00,1.84,AN2,5985,2.15,3.00,0.00,1.75,AN3,8B08,0.00,3.00,0.00,1.93,POS,1.32,1.31,-0.22,80
DIST,4,AN0,1C17,2.15,0.00,0.00,1.52,AN1,020A,0.00,0.00,0.00,1.80,AN2,5985,2.15,3.00,0.00,1.84,AN3,8B08,0.00,3.00,0.00,1.95,POS,1.28,1.31,-0.02,79
DIST,4,AN0,1C17,2.15,0.00,0.00,1.55,AN1,020A,0.00,0.00,0.00,1.83,AN2,5985,2.15,3.00,0.00,1.76,AN3,8B08,0.00,3.00,0.00,2.00,POS,1.29,1.33,-0.09,91
DIST,4,AN0,1C17,2.15,0.00,0.00,1.47,AN1,020A,0.00,0.00,0.00,1.83,AN2,5985,2.15,3.00,0.00,1.81,AN3,8B08,0.00,3.00,0.00,1.87,POS,1.25,1.32,0.00,94
DIST,4,AN0,1C17,2.15,0.00,0.00,1.50,AN1,020A,0.00,0.00,0.00,1.80,AN2,5985,2.15,3.00,0.00,1.78,AN3,8B08,0.00,3.00,0.00,1.95,POS,1.27,1.34,-0.13,81
DIST,4,AN0,1C17,2.15,0.00,0.00,1.39,AN1,020A,0.00,0.00,0.00,1.78,AN2,5985,2.15,3.00,0.00,1.82,AN3,8B08,0.00,3.00,0.00,1.98,POS,1.26,1.31,-0.00,87
DIST,4,AN0,1C17,2.15,0.00,0.00,1.44,AN1,020A,0.00,0.00,0.00,1.82,AN2,5985,2.15,3.00,0.00,1.70,AN3,8B08,0.00,3.00,0.00,1.91,POS,1.30,1.35,-0.06,91
DIST,4,AN0,1C17,2.15,0.00,0.00,1.53,AN1,5985,2.15,3.00,0.00,1.86,AN2,020A,0.00,0.00,0.00,1.87,AN3,8B08,0.00,3.00,0.00,2.04,POS,1.28,1.33,0.05,89
DIST,4,AN0,1C17,2.15,0.00,0.00,1.55,AN1,020A,0.00,0.00,0.00,1.82,AN2,5985,2.15,3.00,0.00,2.34,AN3,8B08,0.00,3.00,0.00,1.98,POS,1.29,1.35,-0.03,93
DIST,4,AN0,1C17,2.15,0.00,0.00,1.57,AN1,5985,2.15,3.00,0.00,1.82,AN2,020A,0.00,0.00,0.00,1.78,AN3,8B08,0.00,3.00,0.00,1.86,POS,1.24,1.35,0.11,84
DIST,4,AN0,1C17,2.15,0.00,0.00,1.78,AN1,020A,0.00,0.00,0.00,1.82,AN2,5985,2.15,3.00,0.00,2.37,AN3,8B08,0.00,3.00,0.00,1.94,POS,1.21,1.28,-0.15,54
DIST,4,AN0,1C17,2.15,0.00,0.00,1.38,AN1,020A,0.00,0.00,0.00,1.79,AN2,5985,2.15,3.00,0.00,2.32,AN3,8B08,0.00,3.00,0.00,1.99,POS,1.26,1.30,-0.20,87
DIST,4,AN0,1C17,2.15,0.00,0.00,1.34,AN1,020A,0.00,0.00,0.00,1.83,AN2,5985,2.15,3.00,0.00,1.75,AN3,8B08,0.00,3.00,0.00,2.00,POS,1.27,1.29,-0.07,89
DIST,4,AN0,1C17,2.15,0.00,0.00,1.40,AN1,020A,0.00,0.00,0.00,1.84,AN2,5985,2.15,3.00,0.00,2.22,AN3,8B08,0.00,3.00,0.00,1.88,POS,1.32,1.34,-0.18,80
DIST,4,AN0,1C17,2.15,0.00,0.00,1.47,AN1,5985,2.15,3.00,0.00,1.92,AN2,020A,0.00,0.00,0.00,1.85,AN3,8B08,0.00,3.00,0.00,1.95,POS,1.34,1.36,-0.24,85
DIST,4,AN0,1C17,2.15,0.00,0.00,1.93,AN1,5985,2.15,3.00,0.00,2.01,AN2,020A,0.00,0.00,0.00,1.76,AN3,8B08,0.00,3.00,0.00,1.99,POS,1.24,1.36,-0.34,76
DIST,4,AN0,1C17,2.15,0.00,0.00,1.40,AN1,020A,0.00,0.00,0.00,1.87,AN2,5985,2.15,3.00,0.00,1.82,AN3,8B08,0.00,3.00,0.00,2.22,POS,1.30,1.33,-0.15,79
DIST,4,AN0,1C17,2.15,0.00,0.00,1.40,AN1,020A,0.00,0.00,0.00,1.83,AN2,5985,2.15,3.00,0.00,1.78,AN3,8B08,0.00,3.00,0.00,1.89,POS,1.34,1.36,-0.25,78
DIST,4,AN0,1C17,2.15,0.00,0.00,1.30,AN1,5985,2.15,3.00,0.00,1.82,AN2,020A,0.00,0.00,0.00,1.85,AN3,8B08,0.00,3.00,0.00,1.97,POS,1.31,1.32,-0.04,78
DIST,4,AN0,1C17,2.15,0.00,0.00,1.48,AN1,020A,0.00,0.00,0.00,1.77,AN2,5985,2.15,3.00,0.00,2.20,AN3,8B08,0.00,3.00,0.00,1.93,POS,1.31,1.34,-0.14,85
DIST,4,AN0,1C17,2.15,0.00,0.00,1.49,AN1,5985,2.15,3.00,0.00,1.79,AN2,020A,0.00,0.00,0.00,1.82,AN3,8B08,0.00,3.00,0.00,1.92,POS,1.32,1.36,-0.22,85
DIST,4,AN0,1C17,2.15,0.00,0.00,2.00,AN1,5985,2.15,3.00,0.00,1.77,AN2,020A,0.00,0.00,0.00,1.82,AN3,8B08,0.00,3.00,0.00,1.94,POS,1.30,1.37,-0.26,89
DIST,4,AN0,1C17,2.15,0.00,0.00,1.81,AN1,5985,2.15,3.00,0.00,1.82,AN2,020A,0.00,0.00,0.00,1.88,AN3,8B08,0.00,3.00,0.00,2.27,POS,1.26,1.40,-0.16,98
DIST,4,AN0,1C17,2.15,0.00,0.00,1.77,AN1,5985,2.15,3.00,0.00,1.79,AN2,020A,0.00,0.00,0.00,1.77,AN3,8B08,0.00,3.00,0.00,2.04,POS,1.21,1.43,-0.03,92
DIST,4,AN0,1C17,2.15,0.00,0.00,1.78,AN1,5985,2.15,3.00,0.00,1.81,AN2,020A,0.00,0.00,0.00,1.77,AN3,8B08,0.00,3.00,0.00,2.01,POS,1.17,1.44,0.07,91
DIST,4,AN0,1C17,2.15,0.00,0.00,1.84,AN1,5985,2.15,3.00,0.00,1.83,AN2,020A,0.00,0.00,0.00,1.85,AN3,8B08,0.00,3.00,0.00,1.87,POS,1.16,1.46,0.10,97
DIST,4,AN0,1C17,2.15,0.00,0.00,1.93,AN1,5985,2.15,3.00,0.00,1.82,AN2,020A,0.00,0.00,0.00,1.86,AN3,8B08,0.00,3.00,0.00,1.95,POS,1.12,1.49,0.22,81
DIST,4,AN0,1C17,2.15,0.00,0.00,1.89,AN1,5985,2.15,3.00,0.00,1.81,AN2,020A,0.00,0.00,0.00,1.84,AN3,8B08,0.00,3.00,0.00,2.14,POS,1.10,1.50,0.30,83
DIST,4,AN0,5985,2.15,3.00,0.00,1.93,AN1,1C17,2.15,0.00,0.00,1.79,AN2,8B08,0.00,3.00,0.00,2.04,AN3,020A,0.00,0.00,0.00,1.84,POS,1.10,1.48,0.14,92
DIST,4,AN0,1C17,2.15,0.00,0.00,1.80,AN1,020A,0.00,0.00,0.00,1.87,AN2,5985,2.15,3.00,0.00,1.79,AN3,8B08,0.00,3.00,0.00,1.96,POS,1.13,1.47,0.24,82
DIST,4,AN0,1C17,2.15,0.00,0.00,1.76,AN1,5985,2.15,3.00,0.00,1.79,AN2,020A,0.00,0.00,0.00,1.77,AN3,8B08,0.00,3.00,0.00,1.75,POS,1.11,1.47,0.22,98
DIST,4,AN0,1C17,2.15,0.00,0.00,1.76,AN1,020A,0.00,0.00,0.00,1.85,AN2,5985,2.15,3.00,0.00,1.75,AN3,8B08,0.00,3.00,0.00,1.90,POS,1.13,1.47,0.27,88
DIST,4,AN0,1C17,2.15,0.00,0.00,1.78,AN1,5985,2.15,3.00,0.00,1.78,AN2,020A,0.00,0.00,0.00,1.85,AN3,8B08,0.00,3.00,0.00,1.87,POS,1.14,1.47,0.07,84
DIST,4,AN0,1C17,2.15,0.00,0.00,1.75,AN1,5985,2.15,3.00,0.00,1.85,AN2,020A,0.00,0.00,0.00,1.84,AN3,8B08,0.00,3.00,0.00,1.87,POS,1.13,1.47,0.18,85
DIST,4,AN0,1C17,2.15,0.00,0.00,1.74,AN1,5985,2.15,3.00,0.00,1.83,AN2,020A,0.00,0.00,0.00,1.79,AN3,8B08,0.00,3.00,0.00,1.94,POS,1.14,1.45,0.02,87
DIST,4,AN0,1C17,2.15,0.00,0.00,1.71,AN1,020A,0.00,0.00,0.00,1.83,AN2,5985,2.15,3.00,0.00,1.84,AN3,8B08,0.00,3.00,0.00,1.97,POS,1.15,1.44,0.15,82
