
DIST,4,AN0,5985,2.15,3.00,0.00,1.15,AN1,8B08,0.00,3.00,0.00,1.77,AN2,1C17,2.15,0.00,0.00,3.51,AN3,020A,0.00,0.00,0.00,3.32,POS,1.47,3.07,0.77,57
DIST,4,AN0,5985,2.15,3.00,0.00,1.12,AN1,8B08,0.00,3.00,0.00,1.78,AN2,1C17,2.15,0.00,0.00,3.64,AN3,020A,0.00,0.00,0.00,3.25,POS,1.48,2.98,0.80,17
DIST,4,AN0,5985,2.15,3.00,0.00,1.03,AN1,8B08,0.00,3.00,0.00,1.82,AN2,1C17,2.15,0.00,0.00,3.90,AN3,020A,0.00,0.00,0.00,3.20,POS,1.51,2.90,0.80,22
DIST,4,AN0,5985,2.15,3.00,0.00,1.06,AN1,8B08,0.00,3.00,0.00,1.77,AN2,1C17,2.15,0.00,0.00,3.86,AN3,020A,0.00,0.00,0.00,3.31,POS,1.52,2.88,0.81,17
DIST,4,AN0,5985,2.15,3.00,0.00,1.00,AN1,8B08,0.00,3.00,0.00,1.78,AN2,1C17,2.15,0.00,0.00,3.92,AN3,020A,0.00,0.00,0.00,3.26,POS,1.53,2.84,0.80,19
DIST,4,AN0,5985,2.15,3.00,0.00,1.02,AN1,8B08,0.00,3.00,0.00,1.84,AN2,1C17,2.15,0.00,0.00,3.82,AN3,020A,0.00,0.00,0.00,3.36,POS,1.56,2.84,0.82,16
DIST,4,AN0,5985,2.15,3.00,0.00,1.10,AN1,8B08,0.00,3.00,0.00,1.81,AN2,1C17,2.15,0.00,0.00,4.50,AN3,020A,0.00,0.00,0.00,3.33,POS,1.56,2.83,0.84,18
DIST,4,AN0,5985,2.15,3.00,0.00,1.09,AN1,8B08,0.00,3.00,0.00,1.78,AN2,1C17,2.15,0.00,0.00,4.02,AN3,020A,0.00,0.00,0.00,3.24,POS,1.55,2.80,0.84,18
DIST,4,AN0,5985,2.15,3.00,0.00,1.03,AN1,8B08,0.00,3.00,0.00,1.77,AN2,1C17,2.15,0.00,0.00,4.00,AN3,020A,0.00,0.00,0.00,3.32,POS,1.55,2.80,0.84,16
DIST,4,AN0,5985,2.15,3.00,0.00,1.00,AN1,8B08,0.00,3.00,0.00,1.78,AN2,1C17,2.15,0.00,0.00,3.64,AN3,020A,0.00,0.00,0.00,3.42,POS,1.56,2.99,0.78,68
DIST,4,AN0,5985,2.15,3.00,0.00,1.09,AN1,8B08,0.00,3.00,0.00,1.82,AN2,1C17,2.15,0.00,0.00,3.15,AN3,020A,0.00,0.00,0.00,3.37,POS,1.56,2.98,0.82,30
DIST,4,AN0,5985,2.15,3.00,0.00,1.04,AN1,8B08,0.00,3.00,0.00,1.77,AN2,1C17,2.15,0.00,0.00,3.74,AN3,020A,0.00,0.00,0.00,3.22,POS,1.56,2.91,0.81,21
DIST,4,AN0,5985,2.15,3.00,0.00,1.05,AN1,8B08,0.00,3.00,0.00,1.80,AN2,1C17,2.15,0.00,0.00,4.32,AN3,020A,0.00,0.00,0.00,3.28,POS,1.56,2.87,0.82,16
DIST,4,AN0,5985,2.15,3.00,0.00,1.10,AN1,8B08,0.00,3.00,0.00,1.48,AN2,1C17,2.15,0.00,0.00,4.57,AN3,020A,0.00,0.00,0.00,3.31,POS,1.50,2.89,0.79,37
DIST,4,AN0,5985,2.15,3.00,0.00,1.05,AN1,8B08,0.00,3.00,0.00,1.78,AN2,1C17,2.15,0.00,0.00,4.43,AN3,020A,0.00,0.00,0.00,3.40,POS,1.51,2.89,0.81,24
DIST,4,AN0,5985,2.15,3.00,0.00,1.06,AN1,8B08,0.00,3.00,0.00,1.84,AN2,1C17,2.15,0.00,0.00,4.16,AN3,020A,0.00,0.00,0.00,3.28,POS,1.53,2.85,0.82,16
DIST,4,AN0,5985,2.15,3.00,0.00,1.05,AN1,8B08,0.00,3.00,0.00,1.78,AN2,1C17,2.15,0.00,0.00,4.40,AN3,020A,0.00,0.00,0.00,3.44,POS,1.54,2.88,0.83,28
DIST,4,AN0,5985,2.15,3.00,0.00,1.02,AN1,8B08,0.00,3.00,0.00,1.78,AN2,1C17,2.15,0.00,0.00,4.32,AN3,020A,0.00,0.00,0.00,3.27,POS,1.55,2.85,0.83,17
DIST,4,AN0,5985,2.15,3.00,0.00,1.09,AN1,8B08,0.00,3.00,0.00,1.84,AN2,1C17,2.15,0.00,0.00,3.49,AN3,020A,0.00,0.00,0.00,3.34,POS,1.56,2.97,0.84,57
DIST,4,AN0,5985,2.15,3.00,0.00,1.08,AN1,8B08,0.00,3.00,0.00,1.79,AN2,1C17,2.15,0.00,0.00,3.93,AN3,020A,0.00,0.00,0.00,3.26,POS,1.55,2.91,0.84,17
DIST,4,AN0,5985,2.15,3.00,0.00,1.03,AN1,8B08,0.00,3.00,0.00,1.81,AN2,1C17,2.15,0.00,0.00,4.45,AN3,020A,0.00,0.00,0.00,3.51,POS,1.56,2.93,0.85,32
DIST,4,AN0,5985,2.15,3.00,0.00,1.07,AN1,8B08,0.00,3.00,0.00,1.80,AN2,1C17,2.15,0.00,0.00,4.15,AN3,020A,0.00,0.00,0.00,3.38,POS,1.56,2.92,0.86,22
DIST,4,AN0,5985,2.15,3.00,0.00,1.00,AN1,8B08,0.00,3.00,0.00,1.78,AN2,1C17,2.15,0.00,0.00,3.99,AN3,020A,0.00,0.00,0.00,3.39,POS,1.57,2.91,0.85,21
DIST,4,AN0,5985,2.15,3.00,0.00,1.07,AN1,8B08,0.00,3.00,0.00,1.78,AN2,1C17,2.15,0.00,0.00,4.71,AN3,020A,0.00,0.00,0.00,3.34,POS,1.56,2.89,0.85,18
DIST,4,AN0,5985,2.15,3.00,0.00,1.06,AN1,8B08,0.00,3.00,0.00,1.78,AN2,1C17,2.15,0.00,0.00,3.66,AN3,020A,0.00,0.00,0.00,3.35,POS,1.56,2.88,0.86,20
DIST,4,AN0,5985,2.15,3.00,0.00,1.05,AN1,8B08,0.00,3.00,0.00,1.78,AN2,1C17,2.15,0.00,0.00,3.81,AN3,020A,0.00,0.00,0.00,3.48,POS,1.56,2.90,0.86,31
DIST,4,AN0,5985,2.15,3.00,0.00,1.04,AN1,8B08,0.00,3.00,0.00,1.77,AN2,1C17,2.15,0.00,0.00,4.19,AN3,020A,0.00,0.00,0.00,3.63,POS,1.56,2.97,0.85,46
DIST,4,AN0,5985,2.15,3.00,0.00,1.02,AN1,8B08,0.00,3.00,0.00,1.85,AN2,1C17,2.15,0.00,0.00,4.76,AN3,020A,0.00,0.00,0.00,3.29,POS,1.58,2.91,0.85,16
DIST,4,AN0,5985,2.15,3.00,0.00,1.08,AN1,8B08,0.00,3.00,0.00,1.79,AN2,1C17,2.15,0.00,0.00,3.79,AN3,020A,0.00,0.00,0.00,3.42,POS,1.57,2.91,0.86,27
DIST,4,AN0,5985,2.15,3.00,0.00,1.04,AN1,8B08,0.00,3.00,0.00,1.79,AN2,1C17,2.15,0.00,0.00,4.10,AN3,020A,0.00,0.00,0.00,3.30,POS,1.57,2.88,0.85,15
DIST,4,AN0,5985,2.15,3.00,0.00,1.08,AN1,8B08,0.00,3.00,0.00,1.79,AN2,1C17,2.15,0.00,0.00,4.26,AN3,020A,0.00,0.00,0.00,5.11
DIST,4,AN0,020A,0.00,0.00,0.00,3.65,AN1,8B08,0.00,3.00,0.00,1.80,AN2,5985,2.15,3.00,0.00,1.04,AN3,1C17,2.15,0.00,0.00,4.26,POS,1.57,2.95,0.43,46
DIST,4,AN0,5985,2.15,3.00,0.00,1.05,AN1,8B08,0.00,3.00,0.00,1.45,AN2,1C17,2.15,0.00,0.00,4.26,AN3,020A,0.00,0.00,0.00,3.23,POS,1.51,2.94,0.48,45
DIST,4,AN0,5985,2.15,3.00,0.00,1.03,AN1,8B08,0.00,3.00,0.00,1.75,AN2,1C17,2.15,0.00,0.00,4.40,AN3,020A,0.00,0.00,0.00,3.19,POS,1.52,2.87,0.55,23
DIST,4,AN0,5985,2.15,3.00,0.00,1.07,AN1,8B08,0.00,3.00,0.00,1.80,AN2,1C17,2.15,0.00,0.00,4.27,AN3,020A,0.00,0.00,0.00,5.28
DIST,4,AN0,020A,0.00,0.00,0.00,3.65,AN1,8B08,0.00,3.00,0.00,1.77,AN2,5985,2.15,3.00,0.00,1.05,AN3,1C17,2.15,0.00,0.00,4.11,POS,1.52,2.96,0.20,48
DIST,4,AN0,5985,2.15,3.00,0.00,1.10,AN1,8B08,0.00,3.00,0.00,1.82,AN2,1C17,2.15,0.00,0.00,4.10,AN3,020A,0.00,0.00,0.00,3.28,POS,1.53,2.90,0.38,15
DIST,4,AN0,5985,2.15,3.00,0.00,1.13,AN1,8B08,0.00,3.00,0.00,1.79,AN2,1C17,2.15,0.00,0.00,3.96,AN3,020A,0.00,0.00,0.00,3.65,POS,1.53,2.97,0.51,47
DIST,4,AN0,5985,2.15,3.00,0.00,1.08,AN1,8B08,0.00,3.00,0.00,1.46,AN2,1C17,2.15,0.00,0.00,3.99,AN3,020A,0.00,0.00,0.00,3.86,POS,1.47,3.14,0.43,71
DIST,4,AN0,5985,2.15,3.00,0.00,1.08,AN1,8B08,0.00,3.00,0.00,1.78,AN2,1C17,2.15,0.00,0.00,4.08,AN3,020A,0.00,0.00,0.00,3.34,POS,1.49,3.06,0.54,20
DIST,4,AN0,5985,2.15,3.00,0.00,1.13,AN1,8B08,0.00,3.00,0.00,1.81,AN2,1C17,2.15,0.00,0.00,4.15,AN3,020A,0.00,0.00,0.00,3.42,POS,1.50,3.02,0.64,28
DIST,4,AN0,5985,2.15,3.00,0.00,1.10,AN1,8B08,0.00,3.00,0.00,1.78,AN2,1C17,2.15,0.00,0.00,4.10,AN3,020A,0.00,0.00,0.00,3.45,POS,1.51,3.01,0.71,30
DIST,4,AN0,5985,2.15,3.00,0.00,1.09,AN1,8B08,0.00,3.00,0.00,1.79,AN2,1C17,2.15,0.00,0.00,4.12,AN3,020A,0.00,0.00,0.00,3.28,POS,1.52,2.94,0.75,15
DIST,4,AN0,5985,2.15,3.00,0.00,1.11,AN1,8B08,0.00,3.00,0.00,1.79,AN2,1C17,2.15,0.00,0.00,4.06,AN3,020A,0.00,0.00,0.00,3.33,POS,1.52,2.91,0.79,19
DIST,4,AN0,5985,2.15,3.00,0.00,1.00,AN1,8B08,0.00,3.00,0.00,1.77,AN2,1C17,2.15,0.00,0.00,4.00,AN3,020A,0.00,0.00,0.00,3.34,POS,1.54,2.89,0.79,17
DIST,3,AN0,8B08,0.00,3.00,0.00,1.78,AN1,1C17,2.15,0.00,0.00,4.25,AN2,020A,0.00,0.00,0.00,3.33,POS,1.01,2.87,0.17,86
DIST,4,AN0,8B08,0.00,3.00,0.00,1.80,AN1,5985,2.15,3.00,0.00,0.98,AN2,020A,0.00,0.00,0.00,3.28,AN3,1C17,2.15,0.00,0.00,4.12,POS,1.16,2.84,-0.06,17
DIST,4,AN0,5985,2.15,3.00,0.00,1.06,AN1,8B08,0.00,3.00,0.00,1.77,AN2,1C17,2.15,0.00,0.00,4.23,AN3,020A,0.00,0.00,0.00,3.33,POS,1.26,2.84,0.17,18
DIST,4,AN0,5985,2.15,3.00,0.00,1.13,AN1,8B08,0.00,3.00,0.00,1.82,AN2,1C17,2.15,0.00,0.00,4.42,AN3,020A,0.00,0.00,0.00,3.23,POS,1.33,2.80,0.35,17
DIST,4,AN0,5985,2.15,3.00,0.00,1.03,AN1,8B08,0.00,3.00,0.00,1.41,AN2,1C17,2.15,0.00,0.00,3.88,AN3,020A,0.00,0.00,0.00,3.25,POS,1.32,2.83,0.40,54
DIST,4,AN0,5985,2.15,3.00,0.00,1.10,AN1,8B08,0.00,3.00,0.00,1.81,AN2,1C17,2.15,0.00,0.00,4.35,AN3,020A,0.00,0.00,0.00,3.29,POS,1.38,2.81,0.53,15
DIST,4,AN0,5985,2.15,3.00,0.00,1.05,AN1,8B08,0.00,3.00,0.00,1.85,AN2,1C17,2.15,0.00,0.00,3.93,AN3,020A,0.00,0.00,0.00,3.29,POS,1.44,2.80,0.61,15
DIST,4,AN0,5985,2.15,3.00,0.00,1.09,AN1,8B08,0.00,3.00,0.00,1.78,AN2,1C17,2.15,0.00,0.00,4.07,AN3,020A,0.00,0.00,0.00,3.32,POS,1.46,2.80,0.68,19
DIST,4,AN0,5985,2.15,3.00,0.00,1.08,AN1,8B08,0.00,3.00,0.00,1.86,AN2,1C17,2.15,0.00,0.00,4.40,AN3,020A,0.00,0.00,0.00,3.23,POS,1.50,2.76,0.72,19
DIST,4,AN0,5985,2.15,3.00,0.00,1.12,AN1,8B08,0.00,3.00,0.00,1.81,AN2,1C17,2.15,0.00,0.00,4.01,AN3,020A,0.00,0.00,0.00,3.34,POS,1.51,2.77,0.78,20
DIST,4,AN0,5985,2.15,3.00,0.00,1.05,AN1,8B08,0.00,3.00,0.00,1.77,AN2,1C17,2.15,0.00,0.00,4.35,AN3,020A,0.00,0.00,0.00,3.23,POS,1.52,2.76,0.78,20
DIST,4,AN0,5985,2.15,3.00,0.00,1.13,AN1,8B08,0.00,3.00,0.00,1.77,AN2,1C17,2.15,0.00,0.00,4.20,AN3,020A,0.00,0.00,0.00,3.31,POS,1.51,2.77,0.82,20
DIST,4,AN0,5985,2.15,3.00,0.00,1.12,AN1,8B08,0.00,3.00,0.00,1.82,AN2,1C17,2.15,0.00,0.00,4.16,AN3,020A,0.00,0.00,0.00,3.32,POS,1.52,2.77,0.84,18
DIST,4,AN0,5985,2.15,3.00,0.00,1.06,AN1,8B08,0.00,3.00,0.00,1.81,AN2,1C17,2.15,0.00,0.00,3.86,AN3,020A,0.00,0.00,0.00,3.26,POS,1.54,2.76,0.84,17
DIST,4,AN0,5985,2.15,3.00,0.00,1.12,AN1,8B08,0.00,3.00,0.00,1.78,AN2,1C17,2.15,0.00,0.00,3.93,AN3,020A,0.00,0.00,0.00,3.29,POS,1.53,2.77,0.86,17
DIST,4,AN0,5985,2.15,3.00,0.00,1.06,AN1,8B08,0.00,3.00,0.00,1.77,AN2,1C17,2.15,0.00,0.00,4.20,AN3,020A,0.00,0.00,0.00,3.35,POS,1.53,2.79,0.86,21
DIST,4,AN0,5985,2.15,3.00,0.00,1.03,AN1,8B08,0.00,3.00,0.00,1.80,AN2,1C17,2.15,0.00,0.00,4.25,AN3,020A,0.00,0.00,0.00,3.32,POS,1.55,2.79,0.85,14
DIST,4,AN0,5985,2.15,3.00,0.00,1.05,AN1,8B08,0.00,3.00,0.00,1.82,AN2,1C17,2.15,0.00,0.00,4.27,AN3,020A,0.00,0.00,0.00,3.33,POS,1.56,2.79,0.86,15
DIST,4,AN0,5985,2.15,3.00,0.00,1.07,AN1,8B08,0.00,3.00,0.00,1.75,AN2,1C17,2.15,0.00,0.00,4.06,AN3,020A,0.00,0.00,0.00,3.32,POS,1.55,2.80,0.85,19
DIST,4,AN0,5985,2.15,3.00,0.00,0.99,AN1,8B08,0.00,3.00,0.00,1.81,AN2,1C17,2.15,0.00,0.00,3.97,AN3,020A,0.00,0.00,0.00,3.37,POS,1.56,2.81,0.84,17
DIST,4,AN0,5985,2.15,3.00,0.00,0.99,AN1,8B08,0.00,3.00,0.00,1.76,AN2,1C17,2.15,0.00,0.00,4.05,AN3,020A,0.00,0.00,0.00,3.24,POS,1.56,2.79,0.82,21
DIST,4,AN0,5985,2.15,3.00,0.00,1.07,AN1,8B08,0.00,3.00,0.00,1.81,AN2,1C17,2.15,0.00,0.00,3.87,AN3,020A,0.00,0.00,0.00,3.27,POS,1.56,2.78,0.83,16
DIST,4,AN0,5985,2.15,3.00,0.00,1.06,AN1,8B08,0.00,3.00,0.00,1.79,AN2,1C17,2.15,0.00,0.00,4.03,AN3,020A,0.00,0.00,0.00,3.31,POS,1.56,2.78,0.84,15
DIST,4,AN0,5985,2.15,3.00,0.00,1.12,AN1,8B08,0.00,3.00,0.00,1.79,AN2,1C17,2.15,0.00,0.00,4.09,AN3,020A,0.00,0.00,0.00,3.35,POS,1.56,2.79,0.86,21
DIST,4,AN0,5985,2.15,3.00,0.00,1.04,AN1,8B08,0.00,3.00,0.00,1.84,AN2,1C17,2.15,0.00,0.00,4.10,AN3,020A,0.00,0.00,0.00,3.26,POS,1.57,2.77,0.85,17
DIST,4,AN0,5985,2.15,3.00,0.00,1.05,AN1,8B08,0.00,3.00,0.00,1.83,AN2,1C17,2.15,0.00,0.00,4.08,AN3,020A,0.00,0.00,0.00,3.35,POS,1.58,2.78,0.86,17
DIST,4,AN0,5985,2.15,3.00,0.00,1.07,AN1,8B08,0.00,3.00,0.00,1.78,AN2,1C17,2.15,0.00,0.00,4.08,AN3,020A,0.00,0.00,0.00,3.27,POS,1.57,2.78,0.86,17
DIST,4,AN0,5985,2.15,3.00,0.00,1.04,AN1,8B08,0.00,3.00,0.00,1.83,AN2,1C17,2.15,0.00,0.00,4.22,AN3,020A,0.00,0.00,0.00,3.29,POS,1.58,2.77,0.85,16
DIST,4,AN0,5985,2.15,3.00,0.00,1.01,AN1,8B08,0.00,3.00,0.00,1.78,AN2,1C17,2.15,0.00,0.00,3.86,AN3,020A,0.00,0.00,0.00,3.37,POS,1.58,2.79,0.84,19
DIST,4,AN0,5985,2.15,3.00,0.00,1.04,AN1,8B08,0.00,3.00,0.00,1.80,AN2,1C17,2.15,0.00,0.00,4.35,AN3,020A,0.00,0.00,0.00,3.36,POS,1.58,2.81,0.85,19
DIST,4,AN0,5985,2.15,3.00,0.00,1.07,AN1,8B08,0.00,3.00,0.00,1.79,AN2,1C17,2.15,0.00,0.00,4.07,AN3,020A,0.00,0.00,0.00,3.26,POS,1.57,2.79,0.85,17
DIST,4,AN0,5985,2.15,3.00,0.00,1.03,AN1,8B08,0.00,3.00,0.00,1.45,AN2,1C17,2.15,0.00,0.00,4.23,AN3,020A,0.00,0.00,0.00,3.36,POS,1.51,2.85,0.78,49
DIST,4,AN0,5985,2.15,3.00,0.00,1.03,AN1,8B08,0.00,3.00,0.00,1.43,AN2,1C17,2.15,0.00,0.00,4.29,AN3,020A,0.00,0.00,0.00,3.34,POS,1.46,2.89,0.74,51
DIST,4,AN0,5985,2.15,3.00,0.00,1.04,AN1,8B08,0.00,3.00,0.00,1.44,AN2,1C17,2.15,0.00,0.00,4.25,AN3,020A,0.00,0.00,0.00,3.33,POS,1.42,2.92,0.70,48
DIST,4,AN0,5985,2.15,3.00,0.00,1.04,AN1,8B08,0.00,3.00,0.00,1.78,AN2,1C17,2.15,0.00,0.00,4.09,AN3,020A,0.00,0.00,0.00,3.32,POS,1.46,2.89,0.74,16
DIST,4,AN0,5985,2.15,3.00,0.00,1.02,AN1,8B08,0.00,3.00,0.00,1.80,AN2,1C17,2.15,0.00,0.00,3.82,AN3,020A,0.00,0.00,0.00,3.34,POS,1.49,2.87,0.76,15
DIST,4,AN0,5985,2.15,3.00,0.00,1.03,AN1,8B08,0.00,3.00,0.00,1.39,AN2,1C17,2.15,0.00,0.00,4.12,AN3,020A,0.00,0.00,0.00,3.33,POS,1.44,2.91,0.71,57
DIST,4,AN0,5985,2.15,3.00,0.00,1.05,AN1,8B08,0.00,3.00,0.00,1.77,AN2,1C17,2.15,0.00,0.00,4.35,AN3,020A,0.00,0.00,0.00,3.27,POS,1.46,2.87,0.74,17
DIST,4,AN0,5985,2.15,3.00,0.00,1.00,AN1,8B08,0.00,3.00,0.00,1.80,AN2,1C17,2.15,0.00,0.00,4.16,AN3,020A,0.00,0.00,0.00,3.29,POS,1.50,2.85,0.75,16
DIST,4,AN0,5985,2.15,3.00,0.00,1.06,AN1,8B08,0.00,3.00,0.00,1.82,AN2,1C17,2.15,0.00,0.00,4.22,AN3,020A,0.00,0.00,0.00,3.28,POS,1.52,2.82,0.78,16
DIST,4,AN0,5985,2.15,3.00,0.00,1.01,AN1,8B08,0.00,3.00,0.00,1.75,AN2,1C17,2.15,0.00,0.00,4.01,AN3,020A,0.00,0.00,0.00,3.38,POS,1.53,2.84,0.79,22
DIST,4,AN0,5985,2.15,3.00,0.00,1.36,AN1,8B08,0.00,3.00,0.00,1.81,AN2,1C17,2.15,0.00,0.00,4.19,AN3,020A,0.00,0.00,0.00,3.29,POS,1.50,2.82,0.87,27
DIST,4,AN0,5985,2.15,3.00,0.00,1.12,AN1,8B08,0.00,3.00,0.00,1.83,AN2,1C17,2.15,0.00,0.00,4.42,AN3,020A,0.00,0.00,0.00,3.32,POS,1.51,2.81,0.88,17
DIST,4,AN0,5985,2.15,3.00,0.00,1.08,AN1,8B08,0.00,3.00,0.00,1.77,AN2,1C17,2.15,0.00,0.00,4.15,AN3,020A,0.00,0.00,0.00,3.31,POS,1.52,2.81,0.88,18
DIST,4,AN0,5985,2.15,3.00,0.00,0.98,AN1,8B08,0.00,3.00,0.00,1.78,AN2,1C17,2.15,0.00,0.00,3.99,AN3,020A,0.00,0.00,0.00,3.30,POS,1.53,2.80,0.85,16
DIST,4,AN0,5985,2.15,3.00,0.00,1.10,AN1,8B08,0.00,3.00,0.00,1.78,AN2,1C17,2.15,0.00,0.00,4.04,AN3,020A,0.00,0.00,0.00,3.33,POS,1.53,2.81,0.86,19
DIST,4,AN0,5985,2.15,3.00,0.00,1.02,AN1,8B08,0.00,3.00,0.00,1.84,AN2,1C17,2.15,0.00,0.00,3.76,AN3,020A,0.00,0.00,0.00,3.32,POS,1.56,2.80,0.86,14
DIST,4,AN0,5985,2.15,3.00,0.00,0.99,AN1,8B08,0.00,3.00,0.00,1.82,AN2,1C17,2.15,0.00,0.00,4.15,AN3,020A,0.00,0.00,0.00,3.22,POS,1.57,2.77,0.83,22
DIST,4,AN0,5985,2.15,3.00,0.00,1.04,AN1,8B08,0.00,3.00,0.00,1.79,AN2,1C17,2.15,0.00,0.00,3.95,AN3,020A,0.00,0.00,0.00,3.29,POS,1.57,2.77,0.83,16
DIST,4,AN0,5985,2.15,3.00,0.00,1.14,AN1,8B08,0.00,3.00,0.00,1.85,AN2,1C17,2.15,0.00,0.00,3.56,AN3,020A,0.00,0.00,0.00,3.20,POS,1.57,2.73,0.85,19
DIST,4,AN0,5985,2.15,3.00,0.00,1.03,AN1,8B08,0.00,3.00,0.00,1.79,AN2,1C17,2.15,0.00,0.00,4.30,AN3,020A,0.00,0.00,0.00,3.19,POS,1.57,2.72,0.84,23
DIST,4,AN0,5985,2.15,3.00,0.00,1.09,AN1,8B08,0.00,3.00,0.00,1.78,AN2,1C17,2.15,0.00,0.00,3.86,AN3,020A,0.00,0.00,0.00,3.32,POS,1.56,2.74,0.85,18
DIST,4,AN0,5985,2.15,3.00,0.00,1.05,AN1,8B08,0.00,3.00,0.00,1.76,AN2,1C17,2.15,0.00,0.00,4.12,AN3,020A,0.00,0.00,0.00,3.32,POS,1.56,2.76,0.84,17
DIST,4,AN0,5985,2.15,3.00,0.00,1.10,AN1,8B08,0.00,3.00,0.00,1.84,AN2,1C17,2.15,0.00,0.00,4.13,AN3,020A,0.00,0.00,0.00,3.34,POS,1.56,2.77,0.86,17
DIST,4,AN0,5985,2.15,3.00,0.00,1.08,AN1,8B08,0.00,3.00,0.00,1.85,AN2,1C17,2.15,0.00,0.00,4.18,AN3,020A,0.00,0.00,0.00,3.21,POS,1.57,2.74,0.86,20
DIST,4,AN0,5985,2.15,3.00,0.00,1.16,AN1,8B08,0.00,3.00,0.00,1.79,AN2,1C17,2.15,0.00,0.00,4.11,AN3,020A,0.00,0.00,0.00,3.28,POS,1.55,2.74,0.88,18
DIST,4,AN0,5985,2.15,3.00,0.00,1.08,AN1,8B08,0.00,3.00,0.00,1.83,AN2,1C17,2.15,0.00,0.00,3.94,AN3,020A,0.00,0.00,0.00,3.27,POS,1.56,2.74,0.88,16
DIST,4,AN0,5985,2.15,3.00,0.00,1.04,AN1,8B08,0.00,3.00,0.00,1.81,AN2,1C17,2.15,0.00,0.00,4.28,AN3,020A,0.00,0.00,0.00,3.29,POS,1.57,2.74,0.87,16
DIST,4,AN0,5985,2.15,3.00,0.00,1.04,AN1,8B08,0.00,3.00,0.00,1.75,AN2,1C17,2.15,0.00,0.00,4.14,AN3,020A,0.00,0.00,0.00,3.36,POS,1.56,2.77,0.86,21
DIST,4,AN0,5985,2.15,3.00,0.00,1.02,AN1,8B08,0.00,3.00,0.00,1.79,AN2,1C17,2.15,0.00,0.00,3.99,AN3,020A,0.00,0.00,0.00,3.34,POS,1.57,2.79,0.85,16
DIST,4,AN0,5985,2.15,3.00,0.00,1.07,AN1,8B08,0.00,3.00,0.00,1.79,AN2,1C17,2.15,0.00,0.00,4.02,AN3,020A,0.00,0.00,0.00,3.36,POS,1.56,2.80,0.86,21
DIST,4,AN0,5985,2.15,3.00,0.00,1.13,AN1,8B08,0.00,3.00,0.00,1.78,AN2,1C17,2.15,0.00,0.00,3.72,AN3,020A,0.00,0.00,0.00,3.31,POS,1.55,2.80,0.87,19
DIST,4,AN0,5985,2.15,3.00,0.00,0.97,AN1,8B08,0.00,3.00,0.00,1.76,AN2,1C17,2.15,0.00,0.00,4.08,AN3,020A,0.00,0.00,0.00,3.31,POS,1.56,2.80,0.84,17
DIST,4,AN0,5985,2.15,3.00,0.00,1.06,AN1,8B08,0.00,3.00,0.00,1.79,AN2,1C17,2.15,0.00,0.00,4.29,AN3,020A,0.00,0.00,0.00,3.26,POS,1.56,2.79,0.84,17
